id,character,reading,sound_elem,is_primary
3539,"叛","반",,1
3540,"媻","반",,1
3541,"扳","반",,1
3542,"拌","반",,1
3543,"搫","반",,1
3544,"搬","반",,1
3545,"攀","반",,1
3546,"攽","반",,1
3547,"斑","반",,1
3548,"朌","반",,1
3549,"槃","반",,1
3550,"泮","반",,1
3551,"溿","반",,1
3552,"潘","반",,1
3553,"瀊","반",,1
3554,"班","반",,1
3555,"畔","반",,1
3556,"瘢","반",,1
3557,"盤","반",,1
3558,"盼","반",,1
3559,"磐","반",,1
3560,"磻","반",,1
3561,"磻","번",,0
3562,"礬","반",,1
3563,"絆","반",,1
3564,"胖","반",,1
3565,"般","반",,1
3566,"螌","반",,1
3567,"蟠","반",,1
3568,"豳","반",,1
3569,"豳","빈",,0
3570,"返","반",,1
3571,"頒","반",,1
3572,"頖","반",,1
3573,"飯","반",,1
3574,"勃","발",,1
3575,"哱","발",,1
3576,"拔","발",,1
3577,"撥","발",,1
3578,"浡","발",,1
3579,"渤","발",,1
3580,"潑","발",,1
3581,"炦","발",,1
3582,"炦","별",,0
3583,"發","발",,1
3584,"脖","발",,1
3585,"跋","발",,1
3586,"醱","발",,1
3587,"鈸","발",,1
3588,"鉢","발",,1
3589,"馞","발",,1
3590,"髮","발",,1
3591,"魃","발",,1
3592,"鵓","발",,1
3593,"仿","방",,1
3594,"倣","방",,1
3595,"傍","방",,1
3596,"厖","방",,1
3597,"嗙","방",,1
3598,"坊","방",,1
3599,"塝","방",,1
3600,"妨","방",,1
3601,"尨","방",,1
3602,"幇","방",,1
3603,"幫","방",,1
3604,"彷","방",,1
3605,"徬","방",,1
3606,"房","방",,1
3607,"搒","방",,1
3608,"放","방",,1
3609,"方","방",,1
3610,"旁","방",,1
3611,"旊","방",,1
3612,"昉","방",,1
3613,"枋","방",,1
3614,"梆","방",,1
3615,"榜","방",,1
3616,"汸","방",,1
3617,"滂","방",,1
3618,"牓","방",,1
3619,"玤","방",,1
3620,"磅","방",,1
3621,"紡","방",,1
3622,"肪","방",,1
3623,"膀","방",,1
3624,"舫","방",,1
3625,"舽","방",,1
3626,"芳","방",,1
3627,"蒡","방",,1
3628,"蚌","방",,1
3629,"螃","방",,1
3630,"訪","방",,1
3631,"謗","방",,1
3632,"邦","방",,1
3633,"鎊","방",,1
3634,"防","방",,1
3635,"髣","방",,1
3636,"魴","방",,1
3637,"龐","방",,1
3638,"俖","배",,1
3639,"俳","배",,1
3640,"倍","배",,1
3641,"北","배",,1
3642,"北","북",,0
3643,"坏","배",,1
3644,"培","배",,1
3645,"徘","배",,1
3646,"扒","배",,1
3647,"拜","배",,1
3648,"排","배",,1
3649,"杯","배",,1
3650,"湃","배",,1
3651,"焙","배",,1
3652,"环","배",,1
3653,"琲","배",,1
3654,"盃","배",,1
3655,"背","배",,1
3656,"胚","배",,1
3657,"蓓","배",,1
3658,"裴","배",,1
3659,"褙","배",,1
3660,"貝","배",,1
3661,"貝","패",,0
3662,"賠","배",,1
3663,"輩","배",,1
3664,"配","배",,1
3665,"陪","배",,1
3666,"伯","백",,1
3667,"佰","백",,1
3668,"帛","백",,1
3669,"柏","백",,1
3670,"栢","백",,1
3671,"百","백",,1
3672,"苩","백",,1
3673,"魄","백",,1
3674,"勫","번",,1
3675,"幡","번",,1
3676,"樊","번",,1
3677,"煩","번",,1
3678,"燔","번",,1
3679,"璠","번",,1
3680,"番","번",,1
3681,"繁","번",,1
3682,"繙","번",,1
3683,"翻","번",,1
3684,"膰","번",,1
3685,"蕃","번",,1
3686,"藩","번",,1
3687,"蘩","번",,1
3688,"袢","번",,1
3689,"飜","번",,1
3690,"伐","벌",,1
3691,"橃","벌",,1
3692,"筏","벌",,1
3693,"罰","벌",,1
3694,"罸","벌",,1
3695,"閥","벌",,1
3696,"帆","범",,1
3697,"杋","범",,1
3698,"氾","범",,1
3699,"汎","범",,1
3700,"泛","범",,1
3701,"渢","범",,1
3702,"滼","범",,1
3703,"犯","범",,1
3704,"笵","범",,1
3705,"范","범",,1
3706,"訉","범",,1
3707,"釩","범",,1
3708,"颿","범",,1
3709,"法","법",,1
3710,"琺","법",,1
3711,"僻","벽",,1
3712,"劈","벽",,1
3713,"壁","벽",,1
3714,"擗","벽",,1
3715,"擘","벽",,1
3716,"檗","벽",,1
3717,"璧","벽",,1
3718,"甓","벽",,1
3719,"疈","벽",,1
3720,"癖","벽",,1
3721,"碧","벽",,1
3722,"蘗","벽",,1
3723,"襞","벽",,1
3724,"辟","벽",,1
3725,"闢","벽",,1
3726,"霹","벽",,1
3727,"鷿","벽",,1
3728,"鼊","벽",,1
3729,"便","변",,1
3730,"便","편",,0
3731,"卞","변",,1
3732,"弁","변",,1
3733,"忭","변",,1
3734,"抃","변",,1
3735,"腁","변",,1
3736,"變","변",,1
3737,"賆","변",,1
3738,"辨","변",,1
3739,"辮","변",,1
3740,"辯","변",,1
3741,"邊","변",,1
3742,"釆","변",,1
3743,"駢","변",,1
3744,"骿","변",,1
3745,"鴘","변",,1
3746,"彆","별",,1
3747,"潎","별",,1
3748,"瞥","별",,1
3749,"莂","별",,1
3750,"襒","별",,1
3751,"鱉","별",,1
3752,"鷩","별",,1
3753,"鼈","별",,1
3754,"丙","병",,1
3755,"並","병",,1
3756,"倂","병",,1
3757,"兵","병",,1
3758,"屛","병",,1
3759,"并","병",,1
3760,"幷","병",,1
3761,"怲","병",,1
3762,"抦","병",,1
3763,"昞","병",,1
3764,"昺","병",,1
3765,"柄","병",,1
3766,"棅","병",,1
3767,"炳","병",,1
3768,"甁","병",,1
3769,"病","병",,1
3770,"秉","병",,1
3771,"竝","병",,1
3772,"絣","병",,1
3773,"缾","병",,1
3774,"苪","병",,1
3775,"輧","병",,1
3776,"迸","병",,1
3777,"邴","병",,1
3778,"鈵","병",,1
3779,"鉼","병",,1
3780,"餠","병",,1
3781,"騈","병",,1
3782,"俌","보",,1
3783,"保","보",,1
3784,"堡","보",,1
3785,"報","보",,1
3786,"宝","보",,1
3787,"寶","보",,1
3788,"普","보",,1
3789,"椺","보",,1
3790,"步","보",,1
3791,"歩","보",,1
3792,"洑","보",,1
3793,"湺","보",,1
3794,"溥","보",,1
3795,"溥","부",,0
3796,"潽","보",,1
3797,"烳","보",,1
3798,"珤","보",,1
3799,"甫","보",,1
3800,"盙","보",,1
3801,"簠","보",,1
3802,"莆","보",,1
3803,"莆","포",,0
3804,"菩","보",,1
3805,"葆","보",,1
3806,"補","보",,1
3807,"褓","보",,1
3808,"譜","보",,1
3809,"賲","보",,1
3810,"輔","보",,1
3811,"靌","보",,1
3812,"鴇","보",,1
3813,"黼","보",,1
3814,"伏","복",,1
3815,"僕","복",,1
3816,"匐","복",,1
3817,"卜","복",,1
3818,"垘","복",,1
3819,"墣","복",,1
3820,"宓","복",,1
3821,"幞","복",,1
3822,"復","복",,1
3823,"復","부",,0
3824,"扑","복",,1
3825,"服","복",,1
3826,"栿","복",,1
3827,"楅","복",,1
3828,"澓","복",,1
3829,"濮","복",,1
3830,"畐","복",,1
3831,"畐","핍",,0
3832,"福","복",,1
3833,"箙","복",,1
3834,"腹","복",,1
3835,"茯","복",,1
3836,"菔","복",,1
3837,"蔔","복",,1
3838,"蝠","복",,1
3839,"蝮","복",,1
3840,"複","복",,1
3841,"覆","복",,1
3842,"諨","복",,1
3843,"踾","복",,1
3844,"輹","복",,1
3845,"輻","복",,1
3846,"輻","폭",,0
3847,"鍑","복",,1
3848,"馥","복",,1
3849,"鰒","복",,1
3850,"鵩","복",,1
3851,"本","본",,1
3852,"乶","볼",,1
3853,"丰","봉",,1
3854,"俸","봉",,1
3855,"唪","봉",,1
3856,"夆","봉",,1
3857,"奉","봉",,1
3858,"妦","봉",,1
3859,"封","봉",,1
3860,"峯","봉",,1
3861,"峰","봉",,1
3862,"崶","봉",,1
3863,"捀","봉",,1
3864,"捧","봉",,1
3865,"摓","봉",,1
3866,"桻","봉",,1
3867,"棒","봉",,1
3868,"槰","봉",,1
3869,"浲","봉",,1
3870,"漨","봉",,1
3871,"烽","봉",,1
3872,"熢","봉",,1
3873,"琫","봉",,1
3874,"篷","봉",,1
3875,"綘","봉",,1
3876,"縫","봉",,1
3877,"芃","봉",,1
3878,"菶","봉",,1
3879,"蓬","봉",,1
3880,"蜂","봉",,1
3881,"逢","봉",,1
3882,"鋒","봉",,1
3883,"韸","봉",,1
3884,"鳳","봉",,1
3885,"鴌","봉",,1
3886,"不","부",,1
3887,"不","불",,0
3888,"付","부",,1
3889,"俘","부",,1
3890,"俯","부",,1
3891,"傅","부",,1
3892,"剖","부",,1
3893,"副","부",,1
3894,"否","부",,1
3895,"咐","부",,1
3896,"埠","부",,1
3897,"夫","부",,1
3898,"婦","부",,1
3899,"媍","부",,1
3900,"孚","부",,1
3901,"孵","부",,1
3902,"富","부",,1
3903,"尃","부",,1
3904,"巭","부",,1
3905,"府","부",,1
3906,"扶","부",,1
3907,"抔","부",,1
3908,"拊","부",,1
3909,"捬","부",,1
3910,"掊","부",,1
3911,"敷","부",,1
3912,"斧","부",,1
3913,"枎","부",,1
3914,"柎","부",,1
3915,"桴","부",,1
3916,"榑","부",,1
3917,"浮","부",,1
3918,"涪","부",,1
3919,"烰","부",,1
3920,"父","부",,1
3921,"玞","부",,1
3922,"玸","부",,1
3923,"琈","부",,1
3924,"祔","부",,1
3925,"符","부",,1
3926,"筟","부",,1
3927,"簿","부",,1
3928,"缶","부",,1
3929,"罘","부",,1
3930,"罦","부",,1
3931,"胕","부",,1
3932,"胕","주",,0
3933,"腐","부",,1
3934,"腑","부",,1
3935,"膚","부",,1
3936,"艀","부",,1
3937,"芙","부",,1
3938,"芣","부",,1
3939,"苻","부",,1
3940,"荴","부",,1
3941,"莩","부",,1
3942,"蔀","부",,1
3943,"蚨","부",,1
3944,"蜉","부",,1
3945,"袝","부",,1
3946,"裒","부",,1
3947,"訃","부",,1
3948,"負","부",,1
3949,"賦","부",,1
3950,"賻","부",,1
3951,"赴","부",,1
3952,"趺","부",,1
3953,"跗","부",,1
3954,"部","부",,1
3955,"釜","부",,1
3956,"鈇","부",,1
3957,"阜","부",,1
3958,"附","부",,1
3959,"頫","부",,1
3960,"駙","부",,1
3961,"鮒","부",,1
3962,"鳧","부",,1
3963,"麩","부",,1
3964,"体","분",,1
3965,"分","분",,1
3966,"吩","분",,1
3967,"噴","분",,1
3968,"坋","분",,1
3969,"坌","분",,1
3970,"墳","분",,1
3971,"奔","분",,1
3972,"奮","분",,1
3973,"妢","분",,1
3974,"帉","분",,1
3975,"弅","분",,1
3976,"忿","분",,1
3977,"憤","분",,1
3978,"扮","분",,1
3979,"昐","분",,1
3980,"枌","분",,1
3981,"棻","분",,1
3982,"棼","분",,1
3983,"氛","분",,1
3984,"汾","분",,1
3985,"泍","분",,1
3986,"湓","분",,1
3987,"濆","분",,1
3988,"焚","분",,1
3989,"犇","분",,1
3990,"玢","분",,1
3991,"畚","분",,1
3992,"盆","분",,1
3993,"砏","분",,1
3994,"秎","분",,1
3995,"笨","분",,1
3996,"粉","분",,1
3997,"糞","분",,1
3998,"紛","분",,1
3999,"翉","분",,1
4000,"肦","분",,1
4001,"膹","분",,1
4002,"芬","분",,1
4003,"葐","분",,1
4004,"蕡","분",,1
4005,"賁","분",,1
4006,"轒","분",,1
4007,"雰","분",,1
4008,"黺","분",,1
4009,"鼢","분",,1
4010,"佛","불",,1
4011,"岪","불",,1
4012,"弗","불",,1
4013,"彿","불",,1
4014,"拂","불",,1
4015,"祓","불",,1
4016,"紱","불",,1
4017,"艴","불",,1
4018,"茀","불",,1
4019,"韍","불",,1
4020,"髴","불",,1
4021,"黻","불",,1
4022,"堋","붕",,1
4023,"崩","붕",,1
4024,"朋","붕",,1
4025,"棚","붕",,1
4026,"漰","붕",,1
4027,"硼","붕",,1
4028,"繃","붕",,1
4029,"鬅","붕",,1
4030,"鵬","붕",,1
4031,"丕","비",,1
4032,"仳","비",,1
4033,"伾","비",,1
4034,"俾","비",,1
4035,"備","비",,1
4036,"剕","비",,1
4037,"匕","비",,1
4038,"匪","비",,1
4039,"卑","비",,1
4040,"嚭","비",,1
4041,"圮","비",,1
4042,"埤","비",,1
4043,"奜","비",,1
4044,"奰","비",,1
4045,"妃","비",,1
4046,"妣","비",,1
4047,"婢","비",,1
4048,"屁","비",,1
4049,"岯","비",,1
4050,"庀","비",,1
4051,"庇","비",,1
4052,"庳","비",,1
4053,"悱","비",,1
4054,"悲","비",,1
4055,"憊","비",,1
4056,"扉","비",,1
4057,"批","비",,1
4058,"斐","비",,1
4059,"枇","비",,1
4060,"柲","비",,1
4061,"柲","필",,0
4062,"棐","비",,1
4063,"椑","비",,1
4064,"榧","비",,1
4065,"比","비",,1
4066,"毖","비",,1
4067,"毗","비",,1
4068,"毘","비",,1
4069,"沘","비",,1
4070,"沸","비",,1
4071,"泌","비",,1
4072,"泌","필",,0
4073,"淝","비",,1
4074,"淠","비",,1
4075,"濞","비",,1
4076,"狉","비",,1
4077,"狒","비",,1
4078,"琵","비",,1
4079,"痞","비",,1
4080,"痹","비",,1
4081,"痺","비",,1
4082,"睥","비",,1
4083,"砒","비",,1
4084,"碑","비",,1
4085,"祕","비",,1
4086,"秕","비",,1
4087,"秘","비",,1
4088,"篦","비",,1
4089,"粃","비",,1
4090,"紕","비",,1
4091,"緋","비",,1
4092,"羆","비",,1
4093,"翡","비",,1
4094,"肥","비",,1
4095,"脾","비",,1
4096,"腓","비",,1
4097,"臂","비",,1
4098,"芘","비",,1
4099,"芾","비",,1
4100,"菲","비",,1
4101,"萆","비",,1
4102,"蓖","비",,1
4103,"蚍","비",,1
4104,"蜚","비",,1
4105,"裨","비",,1
4106,"誹","비",,1
4107,"譬","비",,1
4108,"貔","비",,1
4109,"費","비",,1
4110,"贔","비",,1
4111,"轡","비",,1
4112,"邳","비",,1
4113,"郫","비",,1
4114,"鄙","비",,1
4115,"鄪","비",,1
4116,"閟","비",,1
4117,"陴","비",,1
4118,"霏","비",,1
4119,"非","비",,1
4120,"鞴","비",,1
4121,"飛","비",,1
4122,"馡","비",,1
4123,"騑","비",,1
4124,"騛","비",,1
4125,"髀","비",,1
4126,"鼙","비",,1
4127,"鼻","비",,1
4128,"份","빈",,1
4129,"儐","빈",,1
4130,"嚬","빈",,1
4131,"嬪","빈",,1
4132,"擯","빈",,1
4133,"斌","빈",,1
4134,"檳","빈",,1
4135,"殯","빈",,1
4136,"浜","빈",,1
4137,"瀕","빈",,1
4138,"牝","빈",,1
4139,"玭","빈",,1
4140,"璸","빈",,1
4141,"矉","빈",,1
4142,"穦","빈",,1
4143,"繽","빈",,1
4144,"臏","빈",,1
4145,"蘋","빈",,1
4146,"蠙","빈",,1
4147,"貧","빈",,1
4148,"贇","빈",,1
4149,"贇","윤",,0
4150,"邠","빈",,1
4151,"鑌","빈",,1
4152,"霦","빈",,1
4153,"頻","빈",,1
4154,"顰","빈",,1
4155,"馪","빈",,1
4156,"鬢","빈",,1
4157,"凭","빙",,1
4158,"娉","빙",,1
4159,"憑","빙",,1
4160,"氷","빙",,1
4161,"聘","빙",,1
4162,"騁","빙",,1
4163,"乍","사",,1
4164,"事","사",,1
4165,"些","사",,1
4166,"仕","사",,1
4167,"伺","사",,1
4168,"似","사",,1
4169,"使","사",,1
4170,"俟","사",,1
4171,"傞","사",,1
4172,"僿","사",,1
4173,"儩","사",,1
4174,"剚","사",,1
4175,"卸","사",,1
4176,"史","사",,1
4177,"司","사",,1
4178,"咋","사",,1
4179,"唆","사",,1
4180,"嗣","사",,1
4181,"四","사",,1
4182,"士","사",,1
4183,"奢","사",,1
4184,"姒","사",,1
4185,"娑","사",,1
4186,"寫","사",,1
4187,"寺","사",,1
4188,"射","사",,1
4189,"巳","사",,1
4190,"師","사",,1
4191,"徙","사",,1
4192,"思","사",,1
4193,"捨","사",,1
4194,"斜","사",,1
4195,"斯","사",,1
4196,"柶","사",,1
4197,"査","사",,1
4198,"梭","사",,1
4199,"楂","사",,1
4200,"榭","사",,1
4201,"死","사",,1
4202,"汜","사",,1
4203,"沙","사",,1
4204,"泗","사",,1
4205,"涘","사",,1
4206,"渣","사",,1
4207,"瀉","사",,1
4208,"獅","사",,1
4209,"痧","사",,1
4210,"皶","사",,1
4211,"砂","사",,1
4212,"社","사",,1
4213,"祀","사",,1
4214,"祠","사",,1
4215,"禠","사",,1
4216,"私","사",,1
4217,"竢","사",,1
4218,"笥","사",,1
4219,"篩","사",,1
4220,"糸","사",,1
4221,"紗","사",,1
4222,"絲","사",,1
4223,"肆","사",,1
4224,"舍","사",,1
4225,"莎","사",,1
4226,"蓑","사",,1
4227,"蛇","사",,1
4228,"蜡","사",,1
4229,"裟","사",,1
4230,"覗","사",,1
4231,"詐","사",,1
4232,"詞","사",,1
4233,"謝","사",,1
4234,"賜","사",,1
4235,"赦","사",,1
4236,"辭","사",,1
4237,"邪","사",,1
4238,"飼","사",,1
4239,"駛","사",,1
4240,"駟","사",,1
4241,"魦","사",,1
4242,"鯊","사",,1
4243,"鰤","사",,1
4244,"麝","사",,1
4245,"削","삭",,1
4246,"搠","삭",,1
4247,"數","삭",,1
4248,"數","수",,0
4249,"朔","삭",,1
4250,"槊","삭",,1
4251,"爍","삭",,1
4252,"索","삭",,1
4253,"索","색",,0
4254,"蒴","삭",,1
4255,"鑠","삭",,1
4256,"傘","산",,1
4257,"刪","산",,1
4258,"剷","산",,1
4259,"姍","산",,1
4260,"孿","산",,1
4261,"山","산",,1
4262,"散","산",,1
4263,"橵","산",,1
4264,"汕","산",,1
4265,"潸","산",,1
4266,"澘","산",,1
4267,"狻","산",,1
4268,"產","산",,1
4269,"産","산",,1
4270,"疝","산",,1
4271,"祘","산",,1
4272,"算","산",,1
4273,"簅","산",,1
4274,"繖","산",,1
4275,"蒜","산",,1
4276,"訕","산",,1
4277,"酸","산",,1
4278,"鏟","산",,1
4279,"霰","산",,1
4280,"乷","살",,1
4281,"撒","살",,1
4282,"殺","살",,1
4283,"殺","쇄",,0
4284,"煞","살",,1
4285,"薩","살",,1
4286,"三","삼",,1
4287,"參","삼",,1
4288,"參","참",,0
4289,"杉","삼",,1
4290,"森","삼",,1
4291,"滲","삼",,1
4292,"糝","삼",,1
4293,"芟","삼",,1
4294,"蔘","삼",,1
4295,"衫","삼",,1
4296,"釤","삼",,1
4297,"鬖","삼",,1
4298,"卅","삽",,1
4299,"唼","삽",,1
4300,"插","삽",,1
4301,"揷","삽",,1
4302,"歃","삽",,1
4303,"澁","삽",,1
4304,"翣","삽",,1
4305,"鈒","삽",,1
4306,"鍤","삽",,1
4307,"霅","삽",,1
4308,"霎","삽",,1
4309,"颯","삽",,1
4310,"上","상",,1
4311,"傷","상",,1
4312,"像","상",,1
4313,"償","상",,1
4314,"商","상",,1
4315,"喪","상",,1
4316,"嘗","상",,1
4317,"塽","상",,1
4318,"墒","상",,1
4319,"嫦","상",,1
4320,"嫦","항",,0
4321,"孀","상",,1
4322,"尙","상",,1
4323,"峠","상",,1
4324,"常","상",,1
4325,"床","상",,1
4326,"庠","상",,1
4327,"廂","상",,1
4328,"徜","상",,1
4329,"恦","상",,1
4330,"想","상",,1
4331,"慡","상",,1
4332,"晌","상",,1
4333,"桑","상",,1
4334,"樣","상",,1
4335,"樣","양",,0
4336,"橡","상",,1
4337,"殤","상",,1
4338,"湘","상",,1
4339,"漺","상",,1
4340,"漺","창",,0
4341,"潒","상",,1
4342,"爽","상",,1
4343,"牀","상",,1
4344,"狀","상",,1
4345,"狀","장",,0
4346,"甞","상",,1
4347,"相","상",,1
4348,"磉","상",,1
4349,"祥","상",,1
4350,"箱","상",,1
4351,"緗","상",,1
4352,"翔","상",,1
4353,"葙","상",,1
4354,"裳","상",,1
4355,"觴","상",,1
4356,"詳","상",,1
4357,"謪","상",,1
4358,"象","상",,1
4359,"賞","상",,1
4360,"鋿","상",,1
4361,"鎟","상",,1
4362,"鏛","상",,1
4363,"鐌","상",,1
4364,"霜","상",,1
4365,"顙","상",,1
4366,"鬺","상",,1
4367,"塞","새",,1
4368,"塞","색",,0
4369,"愢","새",,1
4370,"愢","시",,0
4371,"璽","새",,1
4372,"賽","새",,1
4373,"鰓","새",,1
4374,"嗇","색",,1
4375,"槭","색",,1
4376,"歵","색",,1
4377,"濇","색",,1
4378,"瀒","색",,1
4379,"穡","색",,1
4380,"色","색",,1
4381,"栍","생",,1
4382,"泩","생",,1
4383,"湦","생",,1
4384,"牲","생",,1
4385,"生","생",,1
4386,"甥","생",,1
4387,"省","생",,1
4388,"省","성",,0
4389,"眚","생",,1
4390,"笙","생",,1
4391,"鉎","생",,1
4392,"偦","서",,1
4393,"叙","서",,1
4394,"噬","서",,1
4395,"墅","서",,1
4396,"壻","서",,1
4397,"婿","서",,1
4398,"嫬","서",,1
4399,"嶼","서",,1
4400,"序","서",,1
4401,"庶","서",,1
4402,"徆","서",,1
4403,"恕","서",,1
4404,"悆","서",,1
4405,"悆","여",,0
4406,"抒","서",,1
4407,"捿","서",,1
4408,"揟","서",,1
4409,"撕","서",,1
4410,"敍","서",,1
4411,"敘","서",,1
4412,"暑","서",,1
4413,"曙","서",,1
4414,"栖","서",,1
4415,"棲","서",,1
4416,"楈","서",,1
4417,"汿","서",,1
4418,"沀","서",,1
4419,"湑","서",,1
4420,"漵","서",,1
4421,"澨","서",,1
4422,"犀","서",,1
4423,"稰","서",,1
4424,"筮","서",,1
4425,"紓","서",,1
4426,"絮","서",,1
4427,"緖","서",,1
4428,"縃","서",,1
4429,"署","서",,1
4430,"耡","서",,1
4431,"胥","서",,1
4432,"舒","서",,1
4433,"芧","서",,1
4434,"薯","서",,1
4435,"藇","서",,1
4436,"誓","서",,1
4437,"諝","서",,1
4438,"豫","서",,1
4439,"豫","예",,0
4440,"逝","서",,1
4441,"遾","서",,1
4442,"鉏","서",,1
4443,"鋤","서",,1
4444,"黍","서",,1
4445,"鼠","서",,1
4446,"夕","석",,1
4447,"奭","석",,1
4448,"席","석",,1
4449,"惜","석",,1
4450,"晰","석",,1
4451,"晳","석",,1
4452,"析","석",,1
4453,"檡","석",,1
4454,"汐","석",,1
4455,"淅","석",,1
4456,"潟","석",,1
4457,"皙","석",,1
4458,"睗","석",,1
4459,"矽","석",,1
4460,"磶","석",,1
4461,"祏","석",,1
4462,"緆","석",,1
4463,"腊","석",,1
4464,"舃","석",,1
4465,"舃","작",,0
4466,"蓆","석",,1
4467,"蜥","석",,1
4468,"裼","석",,1
4469,"褯","석",,1
4470,"褯","자",,0
4471,"釋","석",,1
4472,"鉐","석",,1
4473,"錫","석",,1
4474,"鼫","석",,1
4475,"仙","선",,1
4476,"僊","선",,1
4477,"僎","선",,1
4478,"僎","준",,0
4479,"先","선",,1
4480,"善","선",,1
4481,"墠","선",,1
4482,"墡","선",,1
4483,"嫙","선",,1
4484,"嫸","선",,1
4485,"嬋","선",,1
4486,"嬗","선",,1
4487,"宣","선",,1
4488,"尟","선",,1
4489,"屳","선",,1
4490,"愃","선",,1
4491,"愃","훤",,0
4492,"扇","선",,1
4493,"敾","선",,1
4494,"旋","선",,1
4495,"暶","선",,1
4496,"歚","선",,1
4497,"洒","선",,1
4498,"洒","세",,0
4499,"洗","선",,1
4500,"洗","세",,0
4501,"渲","선",,1
4502,"漩","선",,1
4503,"烍","선",,1
4504,"煽","선",,1
4505,"珗","선",,1
4506,"琁","선",,1
4507,"瑄","선",,1
4508,"璇","선",,1
4509,"璿","선",,1
4510,"癬","선",,1
4511,"禪","선",,1
4512,"秈","선",,1
4513,"筅","선",,1
4514,"綫","선",,1
4515,"線","선",,1
4516,"縇","선",,1
4517,"繕","선",,1
4518,"羡","선",,1
4519,"羡","이",,0
4520,"羨","선",,1
4521,"腺","선",,1
4522,"膳","선",,1
4523,"船","선",,1
4524,"蘚","선",,1
4525,"蟬","선",,1
4526,"詵","선",,1
4527,"譔","선",,1
4528,"譱","선",,1
4529,"跣","선",,1
4530,"選","선",,1
4531,"鄯","선",,1
4532,"銑","선",,1
4533,"鍹","선",,1
4534,"鏇","선",,1
4535,"鐥","선",,1
4536,"饍","선",,1
4537,"騸","선",,1
4538,"鮮","선",,1
4539,"鱓","선",,1
4540,"鱻","선",,1
4541,"偰","설",,1
4542,"卨","설",,1
4543,"媟","설",,1
4544,"屑","설",,1
4545,"抴","설",,1
4546,"揲","설",,1
4547,"暬","설",,1
4548,"枻","설",,1
4549,"枻","예",,0
4550,"楔","설",,1
4551,"泄","설",,1
4552,"洩","설",,1
4553,"渫","설",,1
4554,"爇","설",,1
4555,"碟","설",,1
4556,"禼","설",,1
4557,"稧","설",,1
4558,"紲","설",,1
4559,"舌","설",,1
4560,"蔎","설",,1
4561,"薛","설",,1
4562,"褻","설",,1
4563,"設","설",,1
4564,"說","설",,1
4565,"說","세",,0
4566,"說","열",,0
4567,"雪","설",,1
4568,"齧","설",,1
4569,"剡","섬",,1
4570,"孅","섬",,1
4571,"憸","섬",,1
4572,"摻","섬",,1
4573,"暹","섬",,1
4574,"殲","섬",,1
4575,"煔","섬",,1
4576,"煔","첨",,0
4577,"睒","섬",,1
4578,"纖","섬",,1
4579,"蟾","섬",,1
4580,"譫","섬",,1
4581,"贍","섬",,1
4582,"銛","섬",,1
4583,"閃","섬",,1
4584,"陝","섬",,1
4585,"韱","섬",,1
4586,"囁","섭",,1
4587,"懾","섭",,1
4588,"攝","섭",,1
4589,"欇","섭",,1
4590,"涉","섭",,1
4591,"灄","섭",,1
4592,"燮","섭",,1
4593,"聶","섭",,1
4594,"葉","섭",,1
4595,"葉","엽",,0
4596,"躞","섭",,1
4597,"躡","섭",,1
4598,"鍱","섭",,1
4599,"鑷","섭",,1
4600,"顳","섭",,1
4601,"偗","성",,1
4602,"垶","성",,1
4603,"城","성",,1
4604,"姓","성",,1
4605,"娍","성",,1
4606,"宬","성",,1
4607,"性","성",,1
4608,"惺","성",,1
4609,"晟","성",,1
4610,"晠","성",,1
4611,"渻","성",,1
4612,"煋","성",,1
4613,"猩","성",,1
4614,"珹","성",,1
4615,"瑆","성",,1
4616,"盛","성",,1
4617,"睲","성",,1
4618,"窚","성",,1
4619,"筬","성",,1
4620,"聲","성",,1
4621,"胜","성",,1
4622,"胜","정",,0
4623,"腥","성",,1
4624,"貹","성",,1
4625,"郕","성",,1
4626,"醒","성",,1
4627,"騂","성",,1
4628,"世","세",,1
4629,"勢","세",,1
4630,"帨","세",,1
4631,"彗","세",,1
4632,"彗","혜",,0
4633,"忕","세",,1
4634,"忕","태",,0
4635,"歲","세",,1
4636,"涗","세",,1
4637,"稅","세",,1
4638,"笹","세",,1
4639,"細","세",,1
4640,"繐","세",,1
4641,"蛻","세",,1
4642,"貰","세",,1
4643,"銴","세",,1
4644,"佋","소",,1
4645,"傃","소",,1
4646,"劭","소",,1
4647,"卲","소",,1
4648,"召","소",,1
4649,"咲","소",,1
4650,"嗉","소",,1
4651,"嘯","소",,1
